Timestamp,Voltage (V),Current (A)
2025-04-18T12:04:48.366Z,0,0.154
2025-04-18T12:04:50.415Z,0,0.153
2025-04-18T12:04:52.462Z,0,0.159
2025-04-18T12:04:54.509Z,0,0.162
2025-04-18T12:04:56.547Z,0,0.16
2025-04-18T12:04:58.595Z,0,0.161
2025-04-18T12:05:00.659Z,0,0.165
2025-04-18T12:05:02.706Z,0,0.16
2025-04-18T12:05:04.754Z,0,0.162
2025-04-18T12:05:06.802Z,0,0.164
2025-04-18T12:05:08.851Z,0,0.165
2025-04-18T12:05:10.899Z,0,0.161
2025-04-18T12:05:12.946Z,0,0.157
2025-04-18T12:05:14.994Z,0,0.155
2025-04-18T12:05:17.042Z,0,0.158
2025-04-18T12:05:19.090Z,0,0.162
2025-04-18T12:05:21.138Z,0,0.157
2025-04-18T12:05:23.186Z,0,0.163
2025-04-18T12:05:25.235Z,0,0.159
2025-04-18T12:05:27.291Z,0,0.157
2025-04-18T12:05:29.330Z,0,0.164
2025-04-18T12:05:31.378Z,0,0.164
2025-04-18T12:05:33.426Z,0,0.161
2025-04-18T12:05:35.474Z,0,0.16
2025-04-18T12:05:37.521Z,0,0.163
2025-04-18T12:05:39.569Z,0,0.155
2025-04-18T12:05:41.617Z,0,0.154
2025-04-18T12:05:43.666Z,0,0.157
2025-04-18T12:05:45.714Z,0,0.159
2025-04-18T12:05:47.762Z,0,0.163
2025-04-18T12:05:49.810Z,0,0.156
2025-04-18T12:05:51.857Z,0,0.156
2025-04-18T12:05:53.905Z,0,0.16
2025-04-18T12:05:55.953Z,0,0.156
2025-04-18T12:05:58.004Z,0,0.155
2025-04-18T12:06:00.053Z,0,0.161
2025-04-18T12:06:02.100Z,0,0.162
2025-04-18T12:06:04.148Z,0,0.165
2025-04-18T12:06:06.196Z,0,0.161
2025-04-18T12:06:08.244Z,0,0.157
2025-04-18T12:06:10.292Z,0,0.158
2025-04-18T12:06:12.340Z,0,0.159
2025-04-18T12:06:14.388Z,0,0.157
2025-04-18T12:06:16.438Z,0,0.159
2025-04-18T12:06:18.484Z,0,0.16
2025-04-18T12:06:20.532Z,0,0.162
2025-04-18T12:06:22.579Z,0,0.162
2025-04-18T12:06:24.627Z,0,0.157
2025-04-18T12:06:26.675Z,0,0.162
2025-04-18T12:06:28.723Z,0,0.156
2025-04-18T12:06:30.787Z,0,0.158
2025-04-18T12:06:32.835Z,0,0.154
2025-04-18T12:06:34.883Z,0,0.156
2025-04-18T12:06:36.931Z,0,0.157
2025-04-18T12:06:38.979Z,0,0.156
2025-04-18T12:06:41.028Z,0,0.157
2025-04-18T12:06:43.075Z,0,0.155
2025-04-18T12:06:45.123Z,0,0.153
2025-04-18T12:06:47.171Z,0,0.157
2025-04-18T12:06:49.219Z,0,0.157
2025-04-18T12:06:51.267Z,0,0.154
2025-04-18T12:06:53.314Z,0,0.158
2025-04-18T12:06:55.363Z,0,0.156
2025-04-18T12:06:57.410Z,0,0.157
2025-04-18T12:06:59.466Z,0,0.157
2025-04-18T12:07:01.514Z,0,0.161
2025-04-18T12:07:03.563Z,0,0.162
2025-04-18T12:07:05.611Z,0,0.154
2025-04-18T12:07:07.659Z,0,0.156
2025-04-18T12:07:09.707Z,0,0.158
2025-04-18T12:07:11.754Z,0,0.161
2025-04-18T12:07:13.802Z,0,0.158
2025-04-18T12:07:15.850Z,0,0.163
2025-04-18T12:07:17.899Z,0,0.152
2025-04-18T12:07:19.946Z,0,0.156
2025-04-18T12:07:21.994Z,0,0.155
2025-04-18T12:07:24.042Z,0,0.151
2025-04-18T12:07:26.090Z,0,0.158
2025-04-18T12:07:28.138Z,0,0.154
2025-04-18T12:07:30.186Z,0,0.16
2025-04-18T12:07:32.234Z,0,0.158
2025-04-18T12:07:34.282Z,0,0.152
2025-04-18T12:07:36.330Z,0,0.151
2025-04-18T12:07:38.378Z,0,0.668
2025-04-18T12:07:40.426Z,228,0.458
2025-04-18T12:07:42.474Z,230,0.463
2025-04-18T12:07:44.522Z,227,0.463
2025-04-18T12:07:46.570Z,230,0.455
2025-04-18T12:07:48.618Z,228,0.463
2025-04-18T12:07:50.665Z,229,0.462
2025-04-18T12:07:52.713Z,229,0.461
2025-04-18T12:07:54.762Z,229,0.46
2025-04-18T12:07:56.810Z,229,0.464
2025-04-18T12:07:58.857Z,227,0.466
2025-04-18T12:08:00.911Z,230,0.453
2025-04-18T12:08:02.959Z,227,0.467
2025-04-18T12:08:05.007Z,229,0.466
2025-04-18T12:08:07.055Z,229,0.458
2025-04-18T12:08:09.103Z,227,0.467
2025-04-18T12:08:11.151Z,229,0.467
2025-04-18T12:08:13.199Z,229,0.462
2025-04-18T12:08:15.247Z,228,0.462
2025-04-18T12:08:17.295Z,229,0.468
2025-04-18T12:08:19.343Z,227,0.464
2025-04-18T12:08:21.392Z,230,0.458
2025-04-18T12:08:23.439Z,227,0.469
2025-04-18T12:08:25.487Z,231,0.462
2025-04-18T12:08:27.535Z,228,0.465
2025-04-18T12:08:29.582Z,230,0.457
2025-04-18T12:08:31.631Z,229,0.467
2025-04-18T12:08:33.679Z,229,0.467
2025-04-18T12:08:35.726Z,229,0.456
2025-04-18T12:08:37.777Z,228,0.464
2025-04-18T12:08:39.822Z,231,0.463
2025-04-18T12:08:41.870Z,227,0.464
2025-04-18T12:08:43.918Z,230,0.457
2025-04-18T12:08:45.966Z,228,0.462
2025-04-18T12:08:48.014Z,229,0.469
2025-04-18T12:08:50.062Z,228,0.455
2025-04-18T12:08:52.110Z,228,0.468
2025-04-18T12:08:54.158Z,229,0.464
2025-04-18T12:08:56.206Z,230,0.455
2025-04-18T12:08:58.255Z,228,0.459
2025-04-18T12:09:00.302Z,230,0.467
2025-04-18T12:09:02.359Z,227,0.468
2025-04-18T12:09:04.407Z,231,0.458
2025-04-18T12:09:06.455Z,228,0.468
2025-04-18T12:09:08.503Z,229,0.466
2025-04-18T12:09:10.551Z,230,0.46
2025-04-18T12:09:12.599Z,230,0.459
2025-04-18T12:09:14.648Z,230,0.468
2025-04-18T12:09:16.694Z,229,0.461
2025-04-18T12:09:18.743Z,228,0.464
2025-04-18T12:09:20.791Z,230,0.466
2025-04-18T12:09:22.839Z,229,0.465
2025-04-18T12:09:24.886Z,0,0.156
